paperid,doi,shortnormname,soundex,normname,magid,s2id,lvl0,lvl1,affid
2143993720,10.1109/ias.2009.160,aaiba,A231,akihito aiba,2222973444,2020744,"","",154945302
2951361870,10.1145/3307681.3325404,api,A310,aidi pi,2885055053,40377061,888729015,41008148,23123220
137991468,10.1007/978-3-642-32009-5_43,abay,A241,asli bay,2655847246,1953864,5124864,33923547,80444323
137991468,10.1007/978-3-642-32009-5_43,abay,A241,asli bay,2655847246,1953864,"","",11413529
2031195588,10.1016/j.cad.2008.10.015,auva,A535,antonio emmanuele uva,2311808830,2178776,59361560,41008148,49774154
2031195588,10.1016/j.cad.2008.10.015,auva,A535,antonio emmanuele uva,2311808830,2178776,"","",107457646
2100476996,10.1109/ispdc.2007.22,abui,A451,alain bui,2106754222,145475754,"",41008148,31258907
2100476996,10.1109/ispdc.2007.22,abui,A451,alain bui,2106754222,145475754,"","",120314980
2345397719,10.1145/2851581.2892406,aayobi,A531,amid ayobi,2406149228,3396079,45129253,144024400,2522767166
2063612013,10.1016/0734-189x(88)90142-9,apai,A410,a l pai,2663029226,1990504,55732556,33923547,11413529
2073062576,10.1016/j.mcm.2005.02.014,abah,A425,alassane bah,2124452581,144530029,96840727,41008148,42475967
2073062576,10.1016/j.mcm.2005.02.014,abah,A425,alassane bah,2124452581,144530029,"","",107826830
2094583577,10.1080/01431161.2011.636080,abao,A552,anming bao,2106562300,2423763,19820366,39432304,159390177
2139785482,10.1109/35.544193,aabe,A100,a abe,2561493159,39596534,"",41008148,31258907
2559652017,10.1109/mnet.2016.1600051nm,awahab,A535,ainuddin wahid abdul wahab,2223357971,145356120,"",41008148,38652104
1561076894,10.1023/a:1011136812633,ayip,A535,andy m yip,2171023569,1955191,161318765,33923547,154945302
1561076894,10.1023/a:1011136812633,ayip,A535,andy m yip,2171023569,1955191,"","",134306372
1561076894,10.1023/a:1011136812633,ayip,A535,andy m yip,2171023569,1955191,"","",31972630
1597303045,10.1023/a:1024274801715,awebb,A536,andrew r webb,2305295526,143781342,16835326,33923547,154945302
1597303045,10.1023/a:1024274801715,awebb,A536,andrew r webb,2305295526,143781342,"","",178980831
1977181714,10.1007/bf00933140,aubhaya,A100,a ubhaya,2315124690,102692508,58956616,33923547,28826006
1977181714,10.1007/bf00933140,aubhaya,A100,a ubhaya,2315124690,102692508,"","",118615104
2016349753,10.1016/s0378-7206(79)80003-8,ahuff,A522,anne sigismund huff,2128274294,40022275,157725225,144133560,56739046
2089188919,10.1109/tip.2012.2187670,ayip,A535,andy m yip,2171023569,1955191,165932596,41008148,31972630
2089188919,10.1109/tip.2012.2187670,ayip,A535,andy m yip,2171023569,1955191,"","",178980831
2089188919,10.1109/tip.2012.2187670,ayip,A535,andy m yip,2171023569,1955191,"","",154945302
2122495833,10.1109/cgiv.2007.71,apiah,A136,abd rahni mt piah,2002665325,7328318,139322472,33923547,202444582
2122495833,10.1109/cgiv.2007.71,apiah,A136,abd rahni mt piah,2002665325,7328318,"","",118615104
2127656907,10.1016/s0098-3004(00)00099-6,aviau,A451,alain a viau,2149403627,48884105,43406934,41008148,126255220
2127656907,10.1016/s0098-3004(00)00099-6,aviau,A451,alain a viau,2149403627,48884105,"","",11413529
2751336412,10.1016/j.procs.2017.08.121,aabe,A256,akinori abe,2616806934,39596534,159385669,41008148,44154836
2751336412,10.1016/j.procs.2017.08.121,aabe,A256,akinori abe,2616806934,39596534,"","",74909509
2017518949,10.1007/bf03037628,aabe,A256,akinori abe,2616806934,39596534,"",41008148,115903868
2075448143,10.1155/2010/840895,abahai,A531,ahmad bahai,1986209444,2976335,95457486,127413603,24326235
2111525609,10.1109/twc.2006.1611093,afu,A100,a fu,2196743278,1995724,63966007,41008148,79403827
2116581216,10.1007/s10844-008-0075-2,afu,A310,ada fu,2973823143,1699363,177725633,41008148,124101348
2884632425,10.1145/3230905.3230919,aafia,A134,abdellatif el afia,392158256,2693715,126477371,41008148,2522767166
1975631256,10.4108/icst.pervasivehealth.2013.252106,ahoff,A651,aaron hoff,2165147969,30126291,1290206253,15744967,180747234
1975631256,10.4108/icst.pervasivehealth.2013.252106,ahoff,A651,aaron hoff,2165147969,30126291,"","",77805123
1989696251,10.1016/j.neucom.2007.12.011,awahab,A134,abdul wahab,2158909314,143969300,172675005,41008148,154945302
2027161574,10.1016/j.asoc.2011.05.029,apaya,A535,antonio soriano paya,2082656278,1784299,130194489,71924100,154945302
2027161574,10.1016/j.asoc.2011.05.029,apaya,A535,antonio soriano paya,2082656278,1784299,"","",177713679
2063003531,10.1109/bibm.2012.6392646,abui,A423,alex a t bui,2103684945,144217742,161318765,41008148,124101348
2161742990,10.1016/j.image.2009.09.003,avo,A510,an vo,2128574788,1703812,189196454,33923547,105795698
1895506086,10.1109/cgiv.2005.39,apiah,A136,abd rahni mt piah,2002665325,7328318,139322472,33923547,114614502
2016802568,10.1016/j.neucom.2007.06.010,apaya,A535,antonio soriano paya,2082656278,1784299,130194489,41008148,119857082
2016802568,10.1016/j.neucom.2007.06.010,apaya,A535,antonio soriano paya,2082656278,1784299,"","",154945302
2030900292,10.1016/j.future.2010.03.005,ahoppe,A641,aurelio faustino hoppe,2764786333,2311508,130442723,41008148,49774154
1978677537,10.1016/j.neucom.2005.02.004,awahab,A134,abdul wahab,2158909314,143969300,172675005,41008148,28490314
1986921363,10.1504/ijhpcn.2005.007863,afu,A321,ada waichee fu,2165551961,1699363,177725633,41008148,120314980
1986921363,10.1504/ijhpcn.2005.007863,afu,A321,ada waichee fu,2165551961,1699363,"","",31258907
2028261086,10.1145/2591677,awebb,A536,andrew m webb,2133413581,1863950,91045830,41008148,136764020
2132519114,10.1016/j.cmpb.2011.08.009,ahoppe,A536,andreas hoppe,1977747428,1762633,205051169,41008148,31972630
2132519114,10.1016/j.cmpb.2011.08.009,ahoppe,A536,andreas hoppe,1977747428,1762633,"","",154945302
2152734828,10.1145/1519065.1519091,ayip,A425,alexander yip,2096289790,145748458,63966007,41008148,38652104
2152734828,10.1145/1519065.1519091,ayip,A425,alexander yip,2096289790,145748458,"","",136764020
2808627426,10.1145/3196709.3196812,awebb,A536,andrew m webb,2951639886,1863950,277688954,41008148,107457646
188878007,10.1007/978-3-662-45550-0_47,ahoppe,A531,anett hoppe,2807969920,2288008,177064439,41008148,136764020
1997709301,10.1016/j.compbiomed.2014.12.008,abui,A423,alex a t bui,2103684945,144217742,161318765,41008148,154945302
1997709301,10.1016/j.compbiomed.2014.12.008,abui,A423,alex a t bui,2103684945,144217742,"","",31972630
2030950798,10.1080/01431160701264284,ahope,A451,allen hope,2242826123,39816656,26538001,39432304,49204034
2121512846,10.14778/1453856.1453948,afu,A321,ada waichee fu,2165551961,1699363,177725633,41008148,108827166
2126165846,10.1016/s0166-3615(03)00023-x,ayap,A425,alexander y yap,2117073168,1916134,170164250,41008148,56739046
2171295941,10.1145/1629575.1629604,ayip,A425,alexander yip,2096289790,145748458,63966007,41008148,199360897
2479061539,10.1016/j.artmed.2016.07.001,abui,A423,alex a t bui,2103684945,144217742,161318765,71924100,143998085
2479061539,10.1016/j.artmed.2016.07.001,abui,A423,alex a t bui,2103684945,144217742,"","",44154836
2479061539,10.1016/j.artmed.2016.07.001,abui,A423,alex a t bui,2103684945,144217742,"","",126322002
2606210793,10.1016/j.jvcir.2017.04.004,awahab,A535,ainuddin wahid abdul wahab,2223357971,145356120,1323252656,33923547,154945302
2606210793,10.1016/j.jvcir.2017.04.004,awahab,A535,ainuddin wahid abdul wahab,2223357971,145356120,"","",31972630
2912762590,10.1145/3274856.3274879,aabba,A134,abdulrazaq hassan abba,2914749959,51899312,919958821,41008148,124101348
1966756928,10.1016/j.mee.2007.09.002,ayap,A100,a yap,2622223391,145819280,"",192562407,115704247
1966756928,10.1016/j.mee.2007.09.002,ayap,A100,a yap,2622223391,145819280,"","",49040817
2006221457,10.1109/tip.2012.2202675,afoi,A425,alessandro foi,2038193076,49390793,129409704,33923547,126255220
2006221457,10.1109/tip.2012.2202675,afoi,A425,alessandro foi,2038193076,49390793,"","",28826006
2059477160,10.1109/bibe.2012.6399738,awebb,A536,andrew g webb,2169459712,145615449,2800006345,192562407,136229726
2072401048,10.1007/s11063-006-9024-7,awahab,A134,abdul wahab,2158909314,143969300,172675005,41008148,178980831
2072401048,10.1007/s11063-006-9024-7,awahab,A134,abdul wahab,2158909314,143969300,"","",154945302
2148650045,10.1016/j.patrec.2011.02.010,abue,A423,alessio del bue,2053238798,8955013,30771326,41008148,31972630
2148650045,10.1016/j.patrec.2011.02.010,abue,A423,alessio del bue,2053238798,8955013,"","",154945302
2165777605,10.1109/icsps.2009.71,awahab,A535,ainuddin wahid abdul wahab,2223357971,145356120,28290843,41008148,80444323
2165777605,10.1109/icsps.2009.71,awahab,A535,ainuddin wahid abdul wahab,2223357971,145356120,"","",124101348
2491462546,10.1145/2851613.2851868,abau,A536,andrea bau,2147184540,145720068,108290504,41008148,124101348
2900334375,10.1145/3285017.3285025,aboe,A425,alexandre boe,2481194914,46913821,2279609970,41008148,120314980
2915176739,10.1007/s10957-019-01485-z,aioffe,A425,alexander d ioffe,2259961498,2115820,174306211,33923547,28826006
1973207753,10.1007/s11263-009-0272-7,afoi,A425,alessandro foi,2038193076,49390793,129409704,33923547,11413529
1973207753,10.1007/s11263-009-0272-7,afoi,A425,alessandro foi,2038193076,49390793,"","",126255220
2159187315,10.1049/ise.1992.0005,apoo,A510,a n poo,2641971025,72854043,165932596,41008148,44154836
2159187315,10.1049/ise.1992.0005,apoo,A510,a n poo,2641971025,72854043,"","",65244806
2774929724,10.1007/s00466-017-1523-z,afau,A541,amelie fau,2771348234,50792536,114112103,41008148,28826006
2808727673,10.1016/s1353-4858(02)05014-6,awebb,A425,alison webb,2643036112,47862564,"",41008148,136764020
26531986,10.1007/978-3-319-02958-0_11,awahab,A545,amelia natasya abdul wahab,2151254495,2988005,885383172,41008148,115903868
2073411533,10.1007/s12095-014-0101-x,abay,A241,asli bay,2655847246,1953864,5124864,33923547,80444323
2073411533,10.1007/s12095-014-0101-x,abay,A241,asli bay,2655847246,1953864,"","",11413529
2101256487,10.1287/moor.9.2.159,aioffe,A310,a d ioffe,2699655769,144523056,47508984,33923547,126255220
2104084638,10.1109/iv.2011.27,apiah,A136,abd rahni mt piah,2002665325,7328318,139322472,33923547,28826006
2104084638,10.1109/iv.2011.27,apiah,A136,abd rahni mt piah,2002665325,7328318,"","",126255220
2113378750,10.1109/cbms.2006.117,awahab,A134,abdul wahab,2158909314,143969300,172675005,71924100,134018914
2113378750,10.1109/cbms.2006.117,awahab,A134,abdul wahab,2158909314,143969300,"","",164705383
2113378750,10.1109/cbms.2006.117,awahab,A134,abdul wahab,2158909314,143969300,"","",126322002
2310093864,10.1155/2016/3536153,aboe,A425,alexandre boe,2481194914,46913821,2279609970,192562407,171250308
2413099435,10.1145/2996913.2996927,afu,A321,ada waichee fu,2165551961,1699363,177725633,41008148,120314980
2413099435,10.1145/2996913.2996927,afu,A321,ada waichee fu,2165551961,1699363,"","",126255220
2753844728,10.1016/j.procs.2017.08.251,aabe,A256,akinori abe,2616806934,39596534,159385669,41008148,188147891
2148170891,10.1002/asi.23269,abui,A423,alex a t bui,2103684945,144217742,161318765,71924100,545542383
2148170891,10.1002/asi.23269,abui,A423,alex a t bui,2103684945,144217742,"","",136764020
2161404981,10.1016/j.cose.2012.06.008,afu,A551,anmin fu,2136066952,1816622,36399199,41008148,38652104
2161404981,10.1016/j.cose.2012.06.008,afu,A551,anmin fu,2136066952,1816622,"","",31258907
2293536644,10.5220/0005465304630468,abaya,A251,asmaa baya,2293959446,37206232,"",41008148,115903868
426591930,10.1016/j.compstruc.2012.06.004,apau,A556,annamaria pau,2152023025,8748949,"",33923547,134306372
426591930,10.1016/j.compstruc.2012.06.004,apau,A556,annamaria pau,2152023025,8748949,"","",66938386
1585398435,10.1007/978-3-642-03770-2_33,avo,A510,anh vo,2110205775,144377377,223532165,41008148,173608175
1585398435,10.1007/978-3-642-03770-2_33,avo,A510,anh vo,2110205775,144377377,"","",120314980
1987816875,10.14778/2536274.2536330,ahoppe,A531,anett hoppe,2807969920,2288008,177064439,41008148,136764020
2052322585,10.1017/s026357470700344x,apoo,A551,aunneow poo,2589813901,1790659,165932596,127413603,65244806
2066104352,10.1016/j.engappai.2014.08.008,awahab,A535,ainuddin wahid abdul wahab,2223357971,145356120,1323252656,41008148,28490314
2066104352,10.1016/j.engappai.2014.08.008,awahab,A535,ainuddin wahid abdul wahab,2223357971,145356120,"","",154945302
2066104352,10.1016/j.engappai.2014.08.008,awahab,A535,ainuddin wahid abdul wahab,2223357971,145356120,"","",178980831
2072084717,10.4018/jcit.2012040102,avo,A100,au vo,2307265454,144007552,142934699,144133560,162853370
2072084717,10.4018/jcit.2012040102,avo,A100,au vo,2307265454,144007552,"","",39549134
2146889948,10.1109/icassp.1996.541141,abayya,A100,a bayya,2974856991,2851441,"",41008148,28490314
2580714738,10.1007/s10586-016-0700-8,apaya,A251,ashkan paya,2102202433,38133124,106165777,41008148,112930515
2580714738,10.1007/s10586-016-0700-8,apaya,A251,ashkan paya,2102202433,38133124,"","",539667460
2040769443,10.1016/j.rcim.2015.03.008,aabe,A261,akira abe,2473005342,48083638,"",127413603,65244806
2047884804,10.4018/joci.2010100803,aabe,A256,akinori abe,2616806934,39596534,"",41008148,154945302
2069683962,10.1016/0893-6080(90)90019-h,awebb,A536,andrew r webb,2305295526,143781342,"",33923547,154945302
2069683962,10.1016/0893-6080(90)90019-h,awebb,A536,andrew r webb,2305295526,143781342,"","",178980831
2101497383,10.1017/s0263574709005608,apoo,A551,aunneow poo,2589813901,1790659,165932596,127413603,65244806
2101497383,10.1017/s0263574709005608,apoo,A551,aunneow poo,2589813901,1790659,"","",133731056
2142183989,10.1137/0614036,abhaya,A531,amit bhaya,318060835,47864277,"",33923547,134306372
2169254978,10.1016/j.compbiomed.2015.01.004,abui,A423,alex a t bui,2103684945,144217742,161318765,41008148,23123220
2794789185,10.1007/s10846-018-0816-6,ahiba,A534,antal hiba,2311671949,1759348,7597260,41008148,154945302
2794789185,10.1007/s10846-018-0816-6,ahiba,A534,antal hiba,2311671949,1759348,"","",31972630
1980571816,10.1109/vlsid.2007.180,abahai,A531,ahmad bahai,1986209444,2976335,70544011,127413603,24326235
2008297046,10.1287/moor.1090.0409,apuha,A516,amber l puha,334107907,2614568,226560621,33923547,126255220
2008297046,10.1287/moor.1090.0409,apuha,A516,amber l puha,334107907,2614568,"","",28826006
2043304531,10.1145/1999320.1999361,aoba,A261,akihiro oba,2714816954,2823738,203951103,41008148,107457646
2109145213,10.1109/72.809094,afu,A321,ada waichee fu,2165551961,1699363,"",33923547,28826006
2109145213,10.1109/72.809094,afu,A321,ada waichee fu,2165551961,1699363,"","",126255220
2140106053,10.1145/2145204.2145367,ahoff,A651,aaron hoff,2165147969,30126291,1290206253,41008148,49774154
2140106053,10.1145/2145204.2145367,ahoff,A651,aaron hoff,2165147969,30126291,"","",120314980
2539359574,10.1109/ems.2012.84,aayob,A131,afida ayob,2096551586,3069348,"",41008148,119599485
2539359574,10.1109/ems.2012.84,aayob,A131,afida ayob,2096551586,3069348,"","",149635348
2594825291,10.1016/j.chb.2017.02.066,aaaby,A536,anders aaby,2591795072,10669579,177969490,15744967,180747234
2594825291,10.1016/j.chb.2017.02.066,aaaby,A536,anders aaby,2591795072,10669579,"","",77805123
2116437000,10.14778/2732977.2732993,afu,A321,ada waichee fu,2165551961,1699363,177725633,41008148,80444323
2128606918,10.1109/72.728359,awebb,A610,a r webb,2974227326,143781342,13870982,33923547,126255220
2128606918,10.1109/72.728359,awebb,A610,a r webb,2974227326,143781342,"","",11413529
2133519472,10.1109/dyspan.2007.65,abahai,A531,ahmad bahai,1986209444,49749002,97018004,41008148,31258907
2133519472,10.1109/dyspan.2007.65,abahai,A531,ahmad bahai,1986209444,49749002,"","",120314980
1548075983,10.1007/11915072_58,abui,A451,alain bui,2106754222,145475754,96226040,41008148,120314980
1678940050,10.1007/978-3-642-02707-9_36,aabe,A256,akinori abe,2616806934,39596534,"",15744967,180747234
2048757660,10.1109/hisb.2011.12,abui,A423,alex a t bui,2103684945,144217742,161318765,41008148,154945302
2048757660,10.1109/hisb.2011.12,abui,A423,alex a t bui,2103684945,144217742,"","",124101348
2048757660,10.1109/hisb.2011.12,abui,A423,alex a t bui,2103684945,144217742,"","",119857082
2071472478,10.1109/iccv.2011.6126303,abue,A423,alessio del bue,2053238798,8955013,30771326,41008148,154945302
2071472478,10.1109/iccv.2011.6126303,abue,A423,alessio del bue,2053238798,8955013,"","",121684516
2071472478,10.1109/iccv.2011.6126303,abue,A423,alessio del bue,2053238798,8955013,"","",31972630
2089490388,10.1016/s0167-8191(99)00075-7,aaiba,A261,akira aiba,1810268352,1750047,"",41008148,199360897
2089490388,10.1016/s0167-8191(99)00075-7,aaiba,A261,akira aiba,1810268352,1750047,"","",173608175
2138523105,10.1109/mic.2010.85,ahupa,A416,albert hupa,289267661,2458449,4654613,41008148,38652104
2163826039,10.1016/j.eswa.2014.09.035,aayoub,A261,ashraf ayoub,2118072557,144691180,180825142,127313418,165205528
2950807506,10.1145/3325480.3326554,awebb,A536,andrew m webb,2951639886,1863950,1341640284,15744967,145420912
2084443682,10.1109/isuvr.2013.20,abae,A651,arram bae,2162886986,39613066,157485424,41008148,107457646
2088080849,10.1177/0165551512439173,awahbeh,A134,abdullah wahbeh,1976943378,1390578625,125467818,41008148,136764020
2088080849,10.1177/0165551512439173,awahbeh,A134,abdullah wahbeh,1976943378,1390578625,"","",23123220
2090492649,10.1109/mwc.2008.4653128,abahai,A100,a bahai,2780517752,2976335,124357947,41008148,31258907
2090492649,10.1109/mwc.2008.4653128,abahai,A100,a bahai,2780517752,2976335,"","",76155785
2171642129,10.1016/j.envsoft.2011.07.004,aheap,A536,andrew d heap,2174101854,2213518,1331816111,33923547,119857082
2171642129,10.1016/j.envsoft.2011.07.004,aheap,A536,andrew d heap,2174101854,2213518,"","",154945302
1967454424,10.1016/j.compind.2015.02.008,auva,A535,antonio emmanuele uva,2311808830,2178776,59361560,127413603,121684516
1991787662,10.1007/s00521-014-1698-6,awibowo,A535,antoni wibowo,2107457873,1849915,4576418,41008148,119857082
1991787662,10.1007/s00521-014-1698-6,awibowo,A535,antoni wibowo,2107457873,1849915,"","",11413529
1991787662,10.1007/s00521-014-1698-6,awibowo,A535,antoni wibowo,2107457873,1849915,"","",154945302
2164381580,10.1093/bioinformatics/btt162,aayouba,A321,ahidjo ayouba,341604339,50655025,"",41008148,136764020
